id,lat,lon,heading,filename
452735806,22.301638,114.1744316,90,452735806_90.jpg
452735806,22.301638,114.1744316,180,452735806_180.jpg
452735806,22.301638,114.1744316,270,452735806_270.jpg
419763802,22.3228258,114.1619867,0,419763802_0.jpg
419763802,22.3228258,114.1619867,90,419763802_90.jpg
419763802,22.3228258,114.1619867,180,419763802_180.jpg
419763802,22.3228258,114.1619867,270,419763802_270.jpg
308778516,22.3082077,114.1690993,0,308778516_0.jpg
308778516,22.3082077,114.1690993,90,308778516_90.jpg
308778516,22.3082077,114.1690993,180,308778516_180.jpg
308778516,22.3082077,114.1690993,270,308778516_270.jpg
1636543637,22.3187498,114.1718354,0,1636543637_0.jpg
1636543637,22.3187498,114.1718354,90,1636543637_90.jpg
1636543637,22.3187498,114.1718354,180,1636543637_180.jpg
1636543637,22.3187498,114.1718354,270,1636543637_270.jpg
1179001819,22.3254757,114.1698671,0,1179001819_0.jpg
1179001819,22.3254757,114.1698671,90,1179001819_90.jpg
1179001819,22.3254757,114.1698671,180,1179001819_180.jpg
1179001819,22.3254757,114.1698671,270,1179001819_270.jpg
1183787459,22.3102786,114.1712315,0,1183787459_0.jpg
1183787459,22.3102786,114.1712315,90,1183787459_90.jpg
1183787459,22.3102786,114.1712315,180,1183787459_180.jpg
1183787459,22.3102786,114.1712315,270,1183787459_270.jpg
452737038,22.2997894,114.1800526,0,452737038_0.jpg
452737038,22.2997894,114.1800526,90,452737038_90.jpg
